Date,Region,Category,Revenue,Profit,Quantity
2022-01-30,LATAM,Food & Beverage,15513.51,5883.16,38.0
2023-03-29,Middle East,Food & Beverage,1768.16,165.91,11.0
2024-06-09,North America,Food & Beverage,4096.85,872.57,37.0
2024-07-18,APAC,Electronics,8986.31,453.59,25.0
2023-07-15,LATAM,Food & Beverage,5260.74,412.83,13.0
2023-12-07,LATAM,Beauty,2104.07,307.31,48.0
2023-08-31,LATAM,Electronics,686.4,240.36,2.0
2023-10-13,EMEA,Electronics,952.12,296.9,37.0
2023-11-16,North America,Food & Beverage,5893.79,1966.38,42.0
2024-07-06,EMEA,Electronics,10030.53,3472.87,34.0
2023-07-26,LATAM,Home & Garden,12851.07,1133.81,33.0
2022-10-17,North America,Apparel,3873.05,615.27,18.0
2022-03-22,North America,Apparel,789.21,170.35,47.0
2024-06-19,North America,Sports,4733.04,727.43,36.0
2023-10-27,LATAM,Beauty,609.05,180.65,3.0
2024-04-22,EMEA,Electronics,6655.29,2201.04,24.0
2022-01-07,APAC,Beauty,11314.79,1146.77,40.0
2023-04-25,EMEA,Apparel,6009.47,1406.09,16.0
2022-12-16,EMEA,Sports,3209.58,169.14,34.0
2022-08-03,APAC,Sports,4949.58,631.64,33.0
2024-03-07,LATAM,Food & Beverage,7916.4,774.38,26.0
2023-09-18,North America,Electronics,16421.24,3790.62,34.0
2024-06-23,LATAM,Sports,465.23,40.63,9.0
2023-01-05,LATAM,Home & Garden,2078.67,275.35,9.0
2023-08-21,LATAM,Home & Garden,2433.2,565.58,12.0
2024-10-04,EMEA,Apparel,3579.06,779.56,35.0
2022-03-20,LATAM,Home & Garden,1030.01,355.32,19.0
2023-03-13,EMEA,Apparel,15845.81,2960.22,44.0
2024-02-06,EMEA,Beauty,9790.85,1930.53,49.0
2022-03-10,Middle East,Electronics,10231.33,1153.99,33.0
2024-12-23,LATAM,Sports,2759.29,434.84,12.0
2023-10-28,LATAM,Electronics,9642.89,1184.46,47.0
2022-01-16,North America,Food & Beverage,2940.74,805.59,8.0
2024-09-28,Middle East,Electronics,3697.97,920.61,20.0
2023-02-08,LATAM,Electronics,1260.47,164.0,15.0
2023-05-11,EMEA,Apparel,1806.1,597.85,7.0
2022-01-30,LATAM,Apparel,18313.47,4341.47,36.0
2022-12-08,APAC,Electronics,5741.22,1436.4,40.0
2024-07-08,LATAM,Food & Beverage,2820.38,797.43,
2022-04-19,North America,Apparel,235.18,45.7,16.0
2023-03-15,Middle East,Sports,715.88,197.84,21.0
2022-02-21,APAC,Electronics,8982.14,2990.61,20.0
2024-01-18,North America,Food & Beverage,3155.47,832.22,18.0
2023-06-08,APAC,Home & Garden,928.95,205.36,36.0
2022-11-17,North America,Food & Beverage,1577.49,288.62,10.0
2022-10-28,North America,Sports,2801.2,175.6,34.0
2023-10-20,North America,Food & Beverage,2849.72,645.04,6.0
2023-11-01,APAC,Beauty,2936.03,942.74,26.0
2023-11-25,EMEA,Sports,10969.21,1388.06,38.0
2022-03-11,LATAM,Beauty,18978.14,5759.66,45.0
2024-05-27,North America,Food & Beverage,11952.29,3031.74,28.0
2022-06-03,North America,Home & Garden,2105.38,162.85,
2022-06-23,Middle East,Beauty,10565.53,840.29,28.0
2024-09-03,LATAM,Sports,1946.85,495.61,6.0
2022-11-28,LATAM,Sports,11319.44,3617.75,45.0
2023-07-19,LATAM,Food & Beverage,4015.6,926.5,15.0
2023-08-06,APAC,Food & Beverage,8700.05,1708.4,30.0
2024-03-02,EMEA,Beauty,11389.43,3507.88,24.0
2022-01-29,North America,Apparel,4842.08,277.37,17.0
2023-03-08,Middle East,Electronics,8105.2,2849.6,35.0
2023-07-27,North America,Electronics,7018.33,731.53,25.0
2023-06-27,APAC,Electronics,4440.92,1363.65,9.0
2022-12-24,EMEA,Home & Garden,459.46,56.49,24.0
2024-03-20,APAC,Electronics,1883.65,282.91,25.0
2022-02-10,APAC,Food & Beverage,6378.81,2329.08,15.0
2022-08-08,North America,Food & Beverage,1994.5,264.34,40.0
2023-02-19,EMEA,Sports,6084.94,323.03,32.0
2024-01-21,North America,Sports,5843.21,1938.15,15.0
2023-04-03,APAC,Food & Beverage,21708.63,2328.12,42.0
2024-02-20,LATAM,Home & Garden,2986.42,439.74,6.0
2022-03-08,North America,Beauty,3332.26,492.97,49.0
2022-09-22,EMEA,Home & Garden,4565.29,1677.43,13.0
2022-06-15,LATAM,Beauty,7562.12,2196.01,17.0
2022-11-01,EMEA,Food & Beverage,17269.96,2706.06,43.0
2023-10-30,LATAM,Electronics,1048.39,350.38,7.0
2023-02-12,EMEA,Home & Garden,2326.66,444.31,21.0
2023-07-11,North America,Electronics,4767.1,747.86,12.0
2024-04-29,LATAM,Home & Garden,15391.02,1763.74,45.0
2024-06-10,Middle East,Electronics,6072.99,991.57,22.0
2024-09-16,LATAM,Sports,790.28,256.63,2.0
2024-04-02,LATAM,Beauty,510.45,145.09,8.0
2023-11-13,EMEA,Apparel,2532.74,406.92,31.0
2023-11-08,Middle East,Electronics,6929.0,1597.25,36.0
2023-09-14,EMEA,Sports,20366.12,1326.04,46.0
2024-03-16,EMEA,Beauty,7588.03,1735.8,18.0
2024-06-26,LATAM,Food & Beverage,826.58,117.21,48.0
2023-06-26,EMEA,Apparel,7446.46,750.76,29.0
2022-05-02,Middle East,Food & Beverage,9399.29,2485.89,27.0
2023-01-30,Middle East,Apparel,10649.59,1049.72,36.0
2024-09-09,EMEA,Sports,10460.13,3778.35,37.0
2024-09-27,APAC,Electronics,4082.88,457.27,34.0
2022-10-13,LATAM,Beauty,5285.31,1887.36,34.0
2022-08-08,North America,Apparel,10725.53,3958.2,37.0
2024-04-11,LATAM,Sports,498.42,156.0,1.0
2024-09-08,Middle East,Electronics,5998.42,1595.05,21.0
2024-02-22,EMEA,Electronics,5069.31,1763.63,19.0
2023-08-04,LATAM,Home & Garden,7890.51,2123.25,20.0
2023-08-03,Middle East,Home & Garden,1860.18,361.98,13.0
2023-06-26,North America,Home & Garden,1686.64,263.29,14.0
2022-05-23,Middle East,Apparel,3483.57,523.77,39.0
2023-06-25,APAC,Home & Garden,621.94,188.76,7.0
2024-08-03,North America,Apparel,2851.3,885.08,36.0
2024-05-05,APAC,Food & Beverage,4207.81,788.41,31.0
2022-12-09,EMEA,Electronics,4450.91,521.0,42.0
2023-07-12,LATAM,Home & Garden,15871.82,5067.96,36.0
2024-02-06,LATAM,Home & Garden,10639.64,2298.97,39.0
2022-01-28,LATAM,Apparel,22885.37,3395.93,43.0
2023-08-12,EMEA,Food & Beverage,5771.19,1240.24,20.0
2024-09-12,North America,Home & Garden,2020.72,508.2,5.0
2024-09-10,Middle East,Sports,5760.32,1346.25,24.0
2023-12-08,LATAM,Electronics,3149.52,714.01,35.0
2024-08-30,EMEA,Electronics,3020.67,696.86,44.0
2023-12-07,LATAM,Beauty,7167.38,519.25,14.0
2023-11-02,APAC,Beauty,776.94,51.28,34.0
2023-02-02,LATAM,Sports,7154.5,1782.95,16.0
2023-04-17,LATAM,Apparel,4820.53,1425.83,21.0
2022-09-17,Middle East,Beauty,5236.04,753.67,45.0
2022-01-27,APAC,Home & Garden,580.56,179.34,28.0
2022-10-18,Middle East,Sports,2566.91,462.32,45.0
2023-03-30,Middle East,Electronics,1058.02,367.53,2.0
2022-05-22,APAC,Apparel,13473.87,3135.55,41.0
2022-08-09,Middle East,Home & Garden,3186.82,542.24,16.0
2024-12-25,APAC,Food & Beverage,14660.41,,34.0
2022-12-11,Middle East,Sports,6928.41,1181.34,47.0
2024-12-02,APAC,Beauty,15370.95,5344.17,36.0
2023-07-22,North America,Beauty,4587.7,1052.22,24.0
2023-07-04,Middle East,Beauty,3893.27,1044.54,13.0
2023-12-17,EMEA,Home & Garden,1152.17,281.1,26.0
2024-07-03,EMEA,Apparel,21193.39,7574.46,47.0
2024-02-21,North America,Sports,2552.44,836.1,13.0
2022-02-02,APAC,Home & Garden,456.97,152.03,7.0
2024-07-27,Middle East,Food & Beverage,7628.77,1694.26,26.0
2024-06-15,LATAM,Electronics,8650.31,1054.87,37.0
2024-03-27,EMEA,Sports,22247.17,2482.24,46.0
2023-05-21,Middle East,Sports,2651.62,147.09,21.0
2022-06-23,EMEA,Electronics,948.49,315.13,7.0
2023-02-23,LATAM,Food & Beverage,22659.79,7641.95,47.0
2023-05-21,North America,Food & Beverage,12135.0,1289.1,34.0
2023-01-07,LATAM,Food & Beverage,6824.69,722.79,39.0
2023-07-06,North America,Beauty,,749.88,29.0
2024-11-10,Middle East,Electronics,4314.58,902.27,19.0
2022-08-27,Middle East,Apparel,9367.81,1768.78,36.0
2022-12-18,North America,Apparel,2624.48,720.12,31.0
2022-03-26,LATAM,Food & Beverage,2070.32,664.17,12.0
2022-02-19,EMEA,Beauty,12966.04,1316.41,36.0
2023-06-19,Middle East,Electronics,1706.99,289.62,29.0
2022-11-05,EMEA,Beauty,10749.24,1137.44,27.0
2022-07-27,LATAM,Food & Beverage,7300.17,2530.2,41.0
2023-08-31,Middle East,Beauty,9474.23,2274.98,26.0
2023-10-25,Middle East,Beauty,1883.68,547.32,16.0
2024-06-20,Middle East,Apparel,510.91,192.76,2.0
2022-05-13,APAC,Electronics,644.99,241.69,4.0
2023-01-06,Middle East,Sports,6001.74,1481.95,18.0
2023-07-18,EMEA,Electronics,9883.75,2260.42,23.0
2022-07-25,LATAM,Home & Garden,654.2,111.91,6.0
2022-07-30,North America,Sports,8427.65,3151.64,21.0
2022-07-31,APAC,Food & Beverage,1227.37,209.35,25.0
2024-01-31,LATAM,Beauty,7291.12,2654.22,44.0
2023-12-11,APAC,Electronics,342.01,34.55,3.0
2023-06-25,LATAM,Electronics,12380.87,2402.34,47.0
2024-01-24,APAC,Apparel,10631.74,3974.11,27.0
2023-05-26,EMEA,Electronics,2177.51,726.41,27.0
2024-12-04,LATAM,Sports,5449.12,979.3,31.0
2024-06-16,LATAM,Food & Beverage,2449.56,788.75,17.0
2022-01-02,North America,Electronics,3908.33,389.76,39.0
2024-10-23,EMEA,Sports,215.56,42.44,1.0
2024-03-03,APAC,Home & Garden,18603.16,5080.98,44.0
2022-10-04,North America,Sports,11557.59,3634.11,42.0
2023-11-03,North America,Electronics,12749.85,3216.64,40.0
2024-12-05,Middle East,Food & Beverage,4837.9,1766.79,20.0
2023-05-01,APAC,Food & Beverage,2078.16,299.16,25.0
2022-01-16,EMEA,Electronics,13554.97,2161.05,
2023-03-16,LATAM,Sports,19295.9,5812.6,44.0
2024-07-19,Middle East,Electronics,8822.02,464.78,23.0
2024-02-16,North America,Sports,1643.23,313.23,31.0
2023-05-18,EMEA,Sports,11912.5,4274.53,28.0
2024-01-29,Middle East,Electronics,7087.74,1103.19,34.0
2024-12-17,Middle East,Beauty,8037.71,809.73,
2024-12-04,EMEA,Beauty,9558.21,839.23,38.0
2023-09-05,North America,Apparel,3292.09,737.3,12.0
2022-09-04,LATAM,Home & Garden,5335.54,966.18,12.0
2024-10-06,North America,Beauty,1759.24,257.49,8.0
2022-05-03,APAC,Sports,609.48,218.03,11.0
2024-01-30,North America,Home & Garden,13396.96,1242.04,35.0
2022-02-02,APAC,Electronics,1698.4,455.94,11.0
2022-12-30,Middle East,Beauty,5103.48,438.2,35.0
2022-08-14,APAC,Electronics,21845.9,7071.56,49.0
2024-10-06,North America,Home & Garden,10790.6,2877.25,37.0
2024-03-31,Middle East,Food & Beverage,5019.48,,13.0
2024-01-12,LATAM,Electronics,2688.87,781.03,12.0
2022-01-06,EMEA,Apparel,3262.66,1003.8,13.0
2022-05-24,APAC,Beauty,1540.89,400.34,4.0
2024-03-17,North America,Home & Garden,6458.86,504.5,16.0
2022-05-21,LATAM,Electronics,15296.39,4070.36,32.0
2022-12-26,LATAM,Beauty,1522.05,203.52,15.0
2022-10-21,Middle East,Home & Garden,2073.87,399.41,6.0
2024-11-17,Middle East,Apparel,417.81,61.77,8.0
2022-01-16,Middle East,Apparel,7874.32,2051.67,43.0
2024-04-19,APAC,Apparel,19512.26,6199.92,49.0
2022-03-07,EMEA,Sports,20065.02,3264.76,42.0
2024-06-29,Middle East,Food & Beverage,10262.18,3581.99,
2023-09-06,North America,Electronics,3342.33,1156.07,32.0
2023-11-02,Middle East,Food & Beverage,10009.34,1600.45,48.0
2024-11-11,North America,Sports,1566.53,496.97,32.0
2024-03-03,LATAM,Food & Beverage,3238.34,201.28,13.0
2022-05-04,Middle East,Sports,5117.86,515.38,19.0
2023-04-11,APAC,Apparel,15031.25,2978.28,47.0
2022-04-06,Middle East,Food & Beverage,2932.01,152.59,6.0
2024-05-17,North America,Apparel,5969.56,1149.18,26.0
2022-03-31,EMEA,Beauty,10738.3,3229.19,32.0
2022-01-17,Middle East,Sports,4058.29,317.16,20.0
2022-06-18,LATAM,Food & Beverage,19754.33,7377.51,48.0
2023-07-20,LATAM,Home & Garden,561.08,194.05,
2022-05-01,Middle East,Sports,18438.25,6521.88,36.0
2023-10-15,EMEA,Home & Garden,5733.71,548.13,45.0
2022-10-22,APAC,Electronics,1773.57,357.44,19.0
2023-08-08,North America,Home & Garden,1567.75,495.26,11.0
2024-05-09,Middle East,Electronics,2345.3,818.57,26.0
2023-02-20,North America,Sports,3731.44,385.74,8.0
2024-12-31,APAC,Beauty,4273.07,537.12,19.0
2022-02-02,APAC,Beauty,12789.16,4414.62,48.0
2024-12-02,North America,Food & Beverage,5130.12,1906.21,37.0
2022-07-18,LATAM,Apparel,9661.85,1695.67,26.0
2022-09-29,Middle East,Beauty,7602.27,2283.7,47.0
2023-10-20,APAC,Electronics,15719.61,1362.27,44.0
2022-04-24,North America,Food & Beverage,9520.19,3580.39,45.0
2023-11-07,LATAM,Beauty,694.0,218.95,9.0
2023-05-24,EMEA,Home & Garden,2311.56,602.07,17.0
2024-07-27,Middle East,Apparel,6276.42,538.31,29.0
2022-05-13,Middle East,Sports,14605.61,1390.62,46.0
2023-12-09,North America,Beauty,8072.81,2696.47,16.0
2024-02-01,Middle East,Apparel,950.36,262.78,30.0
2024-09-09,EMEA,Sports,6692.29,2509.69,17.0
2023-11-18,APAC,Sports,760.72,215.7,14.0
2023-09-14,North America,Sports,1900.76,580.31,41.0
2024-12-17,LATAM,Food & Beverage,1190.59,119.65,45.0
2023-03-01,LATAM,Food & Beverage,20353.9,3142.56,47.0
2024-08-02,APAC,Beauty,3205.73,242.42,9.0
2022-02-12,EMEA,Sports,16519.5,4199.98,40.0
2022-12-07,EMEA,Apparel,8268.73,868.18,24.0
2024-06-08,North America,Apparel,19000.29,2369.72,47.0
2023-12-11,LATAM,Apparel,9102.21,2054.19,39.0
2024-04-11,LATAM,Electronics,7934.71,,44.0
2024-07-22,Middle East,Food & Beverage,10279.42,538.99,44.0
2024-08-29,LATAM,Sports,9543.59,1180.16,21.0
2024-07-20,LATAM,Electronics,3394.75,279.01,10.0
2022-11-23,Middle East,Electronics,13625.17,4393.37,
2023-07-11,Middle East,Sports,3357.66,888.7,8.0
2024-09-04,LATAM,Beauty,1882.5,574.11,41.0
2023-12-04,Middle East,Home & Garden,1418.16,303.83,4.0
2022-10-22,North America,Food & Beverage,2114.16,463.9,27.0
2022-03-05,APAC,Sports,4883.31,1550.5,33.0
2024-05-05,LATAM,Sports,10184.75,3103.43,25.0
2023-07-23,North America,Sports,3430.84,339.08,49.0
2023-09-19,Middle East,Sports,18832.36,6054.38,47.0
2023-06-05,Middle East,Home & Garden,3095.05,1052.3,26.0
2024-06-15,LATAM,Sports,342.76,64.04,8.0
2024-12-20,LATAM,Electronics,2153.09,152.91,5.0
2023-10-05,Middle East,Apparel,486.41,118.67,19.0
2024-01-01,EMEA,Beauty,14394.23,4686.0,27.0
2023-12-17,LATAM,Home & Garden,16716.3,2931.27,44.0
2024-11-13,APAC,Sports,18370.16,1182.83,39.0
2024-05-11,North America,Home & Garden,7648.08,2108.2,49.0
2024-09-23,LATAM,Sports,15558.1,3435.03,49.0
2024-02-26,EMEA,Home & Garden,232.94,76.1,19.0
2024-05-22,APAC,Electronics,2872.06,218.19,36.0
2024-06-01,APAC,Food & Beverage,13295.77,2769.19,35.0
2024-02-17,North America,Electronics,12832.95,1471.87,34.0
2023-11-05,LATAM,Apparel,14443.14,1421.72,29.0
2023-02-22,Middle East,Electronics,9769.45,2918.84,26.0
2024-09-15,APAC,Electronics,2301.37,341.97,13.0
2022-03-18,North America,Food & Beverage,881.55,308.65,26.0
2023-06-12,APAC,Home & Garden,17782.03,3377.44,36.0
2023-06-11,APAC,Beauty,11147.68,3583.45,44.0
2024-06-16,LATAM,Food & Beverage,776.83,90.61,5.0
2022-11-08,APAC,Electronics,15445.45,4888.44,37.0
2023-05-11,EMEA,Food & Beverage,671.55,92.03,10.0
2024-12-29,Middle East,Home & Garden,4283.59,475.69,18.0
2024-04-06,EMEA,Apparel,9607.85,1302.17,43.0
2023-08-25,APAC,Sports,11830.74,3654.35,49.0
2023-10-01,North America,Home & Garden,7387.83,559.22,24.0
2024-06-19,EMEA,Home & Garden,12080.62,3004.05,32.0
2024-11-18,APAC,Food & Beverage,16257.27,3712.29,35.0
2023-09-03,APAC,Electronics,10785.32,2553.98,43.0
2024-12-07,EMEA,Beauty,5272.56,1326.39,16.0
2022-09-28,North America,Home & Garden,15298.37,4627.4,39.0
2024-06-22,LATAM,Beauty,4157.87,367.95,44.0
2022-01-07,North America,Home & Garden,3251.54,369.38,14.0
2024-06-12,North America,Beauty,914.38,259.05,4.0
2023-03-02,LATAM,Apparel,9321.2,2156.44,21.0
2024-05-16,APAC,Electronics,5628.94,1175.37,29.0
2024-06-08,EMEA,Beauty,1192.77,119.4,17.0
2024-09-28,Middle East,Beauty,761.28,205.18,12.0
2024-11-01,EMEA,Apparel,3203.48,802.93,16.0
2022-07-10,LATAM,Sports,3866.84,549.02,43.0
2024-12-31,North America,Sports,3042.39,1082.87,42.0
2023-04-24,North America,Home & Garden,4632.24,1536.8,17.0
2024-04-13,EMEA,Food & Beverage,23581.18,6443.76,46.0
2024-05-06,North America,Sports,11116.53,1420.58,46.0
2024-06-18,North America,Home & Garden,613.64,34.52,2.0
2023-12-15,Middle East,Home & Garden,13562.34,3912.46,26.0
2022-01-03,North America,Electronics,17685.66,3757.97,37.0
2023-06-05,Middle East,Electronics,15961.51,1030.51,35.0
2022-04-22,APAC,Sports,14267.22,5406.6,48.0
2023-06-08,EMEA,Food & Beverage,4914.31,1162.37,34.0
2023-12-05,APAC,Apparel,10829.93,1450.84,31.0
2024-02-12,North America,Sports,7187.44,1384.89,16.0
2022-03-10,North America,Sports,1295.66,379.61,24.0
2023-12-27,North America,Beauty,505.99,169.61,3.0
2023-03-07,North America,Electronics,17983.98,4475.59,45.0
2024-03-10,Middle East,Apparel,10030.08,3762.96,48.0
2024-06-13,Middle East,Food & Beverage,2499.63,610.7,28.0
2024-09-26,EMEA,Home & Garden,9754.61,1706.41,32.0
2022-08-04,Middle East,Sports,6076.84,801.56,17.0
2022-10-05,North America,Beauty,15456.41,5864.21,44.0
2022-08-22,Middle East,Home & Garden,9373.43,2938.22,20.0
2022-03-25,LATAM,Food & Beverage,9445.86,3142.73,31.0
2024-12-15,North America,Sports,5363.95,1541.05,14.0
2022-11-04,LATAM,Sports,2599.75,513.16,32.0
2023-05-27,APAC,Apparel,9624.65,2093.35,41.0
2024-12-24,APAC,Electronics,7997.78,2932.27,29.0
2022-10-09,APAC,Home & Garden,17844.3,2252.62,33.0
2023-04-24,APAC,Beauty,1395.54,270.73,16.0
2023-07-02,EMEA,Home & Garden,1249.23,335.68,6.0
2024-02-23,Middle East,Apparel,6947.35,726.09,33.0
2022-04-27,Middle East,Sports,6598.91,2507.48,18.0
2022-06-26,LATAM,Food & Beverage,2241.14,271.6,15.0
2024-07-29,EMEA,Sports,2751.02,430.87,28.0
2022-05-24,LATAM,Food & Beverage,661.67,132.31,45.0
2023-03-14,EMEA,Food & Beverage,611.77,179.89,5.0
2023-02-06,LATAM,Food & Beverage,2445.11,907.87,10.0
2024-12-24,Middle East,Beauty,2133.32,453.65,4.0
2024-03-28,LATAM,Home & Garden,18359.2,4553.58,42.0
2024-03-17,EMEA,Beauty,17157.44,4932.22,
2024-09-25,LATAM,Food & Beverage,8152.03,662.99,24.0
2023-06-06,North America,Sports,17208.66,1783.56,44.0
2022-08-21,LATAM,Apparel,13513.24,2823.63,30.0
2024-04-02,LATAM,Apparel,699.58,209.3,16.0
2023-01-11,North America,Beauty,7140.17,1081.04,48.0
2024-07-11,LATAM,Beauty,11370.88,2340.62,34.0
2024-07-12,EMEA,Home & Garden,6188.68,680.54,28.0
2024-07-19,LATAM,Sports,8733.5,2677.55,23.0
2022-07-21,Middle East,Food & Beverage,4805.84,272.43,16.0
2023-03-24,North America,Apparel,11349.85,2868.32,43.0
2023-08-16,EMEA,Apparel,394.7,139.85,17.0
2023-09-16,EMEA,Beauty,794.57,258.92,2.0
2023-02-11,EMEA,Electronics,10364.64,3731.59,23.0
2023-07-26,LATAM,Home & Garden,14970.64,3831.4,37.0
2024-08-08,LATAM,Sports,231.74,47.76,4.0
2023-10-25,EMEA,Electronics,11875.2,4487.85,49.0
2024-01-10,APAC,Electronics,11351.18,2734.26,41.0
2024-01-13,North America,Food & Beverage,7465.03,2572.13,19.0
2024-02-15,LATAM,Beauty,12461.63,4555.37,47.0
2023-02-02,EMEA,Home & Garden,7708.64,1551.09,26.0
2024-07-14,Middle East,Food & Beverage,11561.14,2400.76,33.0
2022-05-27,North America,Beauty,5704.9,549.4,30.0
2022-01-27,Middle East,Apparel,942.6,273.39,3.0
2024-06-01,EMEA,Food & Beverage,21687.77,1509.07,44.0
2022-06-14,North America,Electronics,1757.27,463.03,20.0
2022-02-02,EMEA,Food & Beverage,378.64,111.49,1.0
2024-09-17,Middle East,Apparel,3312.31,329.78,33.0
2024-12-01,APAC,Beauty,5166.99,928.21,26.0
2023-05-15,Middle East,Food & Beverage,19.65,6.18,1.0
2022-06-22,Middle East,Home & Garden,17313.38,5064.23,47.0
2024-07-22,APAC,Home & Garden,2933.3,820.43,9.0
2022-01-30,North America,Sports,13576.66,3093.73,31.0
2022-03-02,EMEA,Electronics,11616.19,3285.36,44.0
2022-10-26,Middle East,Food & Beverage,5061.7,966.22,30.0
2023-11-25,North America,Sports,57.84,5.12,2.0
2023-10-08,APAC,Beauty,4549.26,1592.72,16.0
2023-08-01,North America,Sports,5588.51,1714.46,18.0
2023-01-13,EMEA,Apparel,2035.48,228.72,5.0
2023-10-09,Middle East,Sports,366.93,64.39,2.0
2024-02-12,LATAM,Electronics,2319.25,243.93,34.0
2024-08-24,APAC,Beauty,2242.51,656.66,6.0
2023-10-21,Middle East,Electronics,1869.08,111.49,14.0
2024-07-18,LATAM,Electronics,1530.22,401.47,25.0
2022-07-01,North America,Sports,10161.32,3361.61,40.0
2023-05-07,LATAM,Beauty,14938.55,5338.4,47.0
2024-08-17,Middle East,Beauty,4369.83,543.25,49.0
2024-01-30,Middle East,Home & Garden,1448.62,453.59,18.0
2024-02-29,Middle East,Electronics,1073.36,271.73,24.0
2024-10-17,Middle East,Beauty,5460.68,923.46,
2023-07-18,Middle East,Electronics,20627.72,4083.97,44.0
2024-02-03,North America,Food & Beverage,6171.83,2324.5,25.0
2023-02-10,North America,Food & Beverage,16178.78,1328.68,39.0
2022-12-23,EMEA,Food & Beverage,16610.92,4130.4,48.0
2024-12-14,LATAM,Sports,20405.38,3345.16,43.0
2022-12-02,Middle East,Apparel,73.98,22.01,1.0
2022-10-30,Middle East,Sports,6658.81,1225.65,21.0
2023-05-24,EMEA,Food & Beverage,9314.43,540.34,22.0
2022-09-25,EMEA,Beauty,848.53,201.42,12.0
2023-04-21,APAC,Food & Beverage,16497.99,2059.2,33.0
2023-03-26,LATAM,Apparel,17310.17,6109.01,43.0
2024-08-23,EMEA,Sports,9171.92,1284.33,32.0
2022-06-25,EMEA,Electronics,1392.49,99.77,4.0
2024-04-13,LATAM,Sports,3261.43,1099.96,42.0
2023-07-13,APAC,Beauty,608.0,220.13,11.0
2024-03-02,Middle East,Food & Beverage,599.42,158.7,24.0
2022-09-05,North America,Sports,5248.54,763.91,12.0
2023-03-05,Middle East,Electronics,20696.7,1117.52,43.0
2023-04-22,North America,Apparel,4278.26,223.43,21.0
2023-01-24,Middle East,Food & Beverage,3354.24,277.78,36.0
2022-09-18,North America,Home & Garden,7058.97,1695.82,23.0
2023-11-25,North America,Electronics,638.99,230.84,4.0
2022-05-26,LATAM,Beauty,653.42,239.87,28.0
2023-03-02,APAC,Apparel,18436.78,4546.63,42.0
2022-04-12,North America,Apparel,688.84,39.97,2.0
2022-12-07,APAC,Electronics,772.48,291.68,4.0
2023-09-14,North America,Beauty,16692.13,1549.37,39.0
2022-12-20,North America,Sports,4387.17,1637.77,30.0
2023-01-21,Middle East,Apparel,4959.87,801.1,18.0
2024-03-05,APAC,Home & Garden,2512.97,216.01,13.0
2022-07-21,North America,Electronics,7088.5,780.94,36.0
2023-05-21,Middle East,Beauty,9118.14,3413.84,30.0
2022-02-09,North America,Sports,4130.68,461.48,31.0
2022-12-10,LATAM,Sports,1745.47,312.86,46.0
2022-06-28,North America,Food & Beverage,5911.06,1546.03,34.0
2024-04-26,Middle East,Beauty,406.85,78.38,9.0
2024-05-11,APAC,Sports,759.72,93.49,9.0
