Date,Region,Category,Revenue,Profit,Quantity,Profit_Margin_Pct
2023-05-01,Middle East,Electronics,2246.44,529.65,25.0,23.577304535175656
2023-04-10,North America,Food & Beverage,14384.96,5070.91,33.0,35.251470980802175
2022-06-20,APAC,Apparel,3991.23,682.4,24.0,17.09748623857808
2023-03-11,EMEA,Beauty,5712.88,338.87,44.0,5.931684194311801
2023-02-13,LATAM,Sports,6442.79,2244.74,16.0,34.84111696951165
2024-02-08,North America,Beauty,9455.33,853.45,35.0,9.026126005120922
2022-09-06,APAC,Food & Beverage,274.35,20.92,1.0,7.625296154547111
2022-01-07,LATAM,Food & Beverage,4507.57,1282.64,20.0,28.45524306888191
2023-11-10,EMEA,Apparel,1981.16,474.93,16.0,23.972319247309656
2024-09-28,APAC,Sports,3135.48,737.37,16.0,23.516973477745033
2023-05-07,EMEA,Sports,402.17,59.21,6.0,14.722629733694706
2023-10-07,APAC,Home & Garden,707.95,67.97,2.0,9.600960519810721
2024-03-22,Middle East,Home & Garden,2658.93,590.22,15.0,22.19765093477452
2023-11-15,Middle East,Electronics,2435.16,887.22,25.0,36.43374562657074
2024-11-21,APAC,Apparel,2154.77,428.82,14.0,19.9009639079809
2022-03-19,LATAM,Beauty,14482.03,776.99,46.0,5.36520087308202
2023-02-09,Middle East,Sports,10097.38,2793.08,36.0,27.66143296577924
2024-04-11,LATAM,Electronics,4875.14,1620.61,12.0,33.24232739982851
2024-12-28,APAC,Food & Beverage,133.42,24.61,11.0,18.445510418228153
2024-12-08,North America,Food & Beverage,8916.9,1586.7,32.0,17.794300709887967
2023-04-24,Middle East,Electronics,3859.94,1139.31,35.0,29.5162619108069
2022-05-08,EMEA,Food & Beverage,10868.69,1143.59,32.0,10.521875221392825
2022-02-26,APAC,Apparel,4356.9,429.37,32.0,9.854942734513072
2024-04-24,APAC,Food & Beverage,285.98,99.19,1.0,34.68424365340233
2022-10-28,EMEA,Food & Beverage,6651.27,1669.43,27.0,25.09941710380123
2023-08-09,APAC,Food & Beverage,3375.21,1093.54,34.0,32.399169236877114
2023-07-10,LATAM,Home & Garden,7033.1,359.96,33.0,5.1180844862151815
2023-08-29,EMEA,Sports,12454.93,1815.11,49.0,14.573425944585797
2024-11-25,Middle East,Apparel,4223.56,1106.36,29.0,26.194963490515104
2022-05-08,North America,Apparel,38.87,14.68,1.0,37.7669153588886
2023-04-01,North America,Sports,15988.14,5137.22,29.0,32.1314424317025
2022-12-28,North America,Food & Beverage,9811.82,1661.03,22.0,16.928867427245915
2023-11-07,North America,Food & Beverage,10239.47,2852.48,19.0,27.857691853191625
2024-12-29,EMEA,Sports,3587.76,942.41,17.0,26.26736459517916
2022-12-30,LATAM,Beauty,8975.96,1372.44,43.0,15.290175089906821
2024-02-09,APAC,Electronics,5389.24,1208.66,14.0,22.427281026638266
2022-05-25,Middle East,Apparel,2833.94,719.88,35.0,25.402090375943033
2023-03-28,Middle East,Apparel,457.98,160.34,2.0,35.01026245687584
2022-07-18,LATAM,Home & Garden,1333.19,161.33,9.0,12.10105086296777
2023-08-06,Middle East,Apparel,6303.67,902.86,33.0,14.32276753066071
2023-04-21,EMEA,Food & Beverage,6084.49,1937.46,23.0,31.8426030776614
2023-03-27,LATAM,Home & Garden,18096.38,5115.09,46.0,28.26581890963828
2023-04-20,Middle East,Home & Garden,8199.36,1701.56,29.0,20.752351403036332
2022-01-19,LATAM,Beauty,7209.22,1596.3,26.0,22.14247865927243
2022-03-25,EMEA,Food & Beverage,13468.53,4152.4,37.0,30.830387577560426
2024-09-08,LATAM,Electronics,9464.82,2066.151256140295,45.0,21.829799786369897
2022-11-09,Middle East,Sports,4591.64,1697.72,28.0,36.974153025934086
2024-04-12,North America,Sports,11399.11,2676.73,46.0,23.481920956986993
2022-08-31,Middle East,Beauty,508.7,48.89,5.0,9.610772557499509
2023-09-26,LATAM,Apparel,613.0,171.92,5.0,28.04567699836868
2023-07-18,APAC,Food & Beverage,15613.75,5131.14,41.0,32.86295732927708
2023-06-01,EMEA,Food & Beverage,6161.63,424.45,36.0,6.888599282981938
2024-12-12,APAC,Beauty,637.89,226.39,16.0,35.49044506106068
2024-03-12,LATAM,Home & Garden,5828.08,880.52,47.0,15.10823461585977
2022-11-05,APAC,Apparel,12716.1,3242.33,37.0,25.49783345522605
2023-03-04,Middle East,Home & Garden,5362.56,1739.65,32.0,32.4406626685762
2022-08-02,Middle East,Food & Beverage,7668.98,2021.87,25.0,26.36426226173494
2022-05-03,EMEA,Food & Beverage,8991.93,1020.76,22.0,11.35195669895117
2023-03-07,LATAM,Apparel,6195.33,711.72,25.0,11.488007902726732
2024-12-10,Middle East,Beauty,21279.12,3989.17,41.0,18.746874870765335
2022-06-22,LATAM,Beauty,3718.74,1364.51,28.0,36.69280455207947
2024-04-27,APAC,Food & Beverage,1687.51,138.12,23.0,8.184840386131045
2023-12-23,APAC,Food & Beverage,2982.82,1073.04,32.0,35.974011170637176
2024-12-02,LATAM,Apparel,9317.73,3140.17,24.0,33.70101945430915
2023-08-07,Middle East,Sports,7870.53,1712.26,43.0,21.755332868307473
2023-03-29,LATAM,Food & Beverage,7294.48,644.14,49.0,8.830512935808995
2022-07-19,LATAM,Home & Garden,11367.56,1969.56,26.0,17.326145628437413
2022-11-04,Middle East,Apparel,10832.92,3115.79,27.0,28.762235851460176
2022-02-07,APAC,Food & Beverage,1897.04,438.3226119508098,12.0,23.1056072592465
2024-03-03,EMEA,Home & Garden,6866.99,2215.37,28.0,32.26115080988905
2022-04-05,APAC,Food & Beverage,9294.52,1456.95,21.0,15.675365699358332
2022-08-16,APAC,Home & Garden,4912.65,1866.34,28.0,37.990493928938555
2023-08-21,LATAM,Food & Beverage,1357.71,108.07,3.0,7.959726303849863
2024-02-29,EMEA,Food & Beverage,9153.76,632.02,26.0,6.904485151456888
2024-03-27,APAC,Food & Beverage,3793.15,987.51,15.0,26.034035036842727
2023-01-27,Middle East,Electronics,7679.79,2643.93,40.0,34.4271132413777
2022-10-18,APAC,Home & Garden,1505.22,544.38,6.0,36.166141826443976
2023-08-11,LATAM,Electronics,6885.41,2043.54,19.0,29.67927835815151
2023-01-06,LATAM,Sports,11535.07,1961.14,31.0,17.00154398716263
2023-01-08,LATAM,Electronics,18575.8,1747.69,49.0,9.408423863306023
2024-03-31,EMEA,Food & Beverage,5983.85,1775.26,32.0,29.66752174603307
2022-07-27,North America,Home & Garden,6214.2,1947.29,26.0,31.336133371954556
2024-02-18,LATAM,Electronics,5176.55,1023.82,22.0,19.778037496015685
2023-02-22,EMEA,Apparel,7700.91,1271.79,31.0,16.51480149748536
2023-09-19,Middle East,Sports,3664.23,220.46,19.0,6.016543721327537
2023-07-23,LATAM,Apparel,3063.33,942.99,34.0,30.78316733750526
2023-05-12,EMEA,Sports,7827.58,605.09,30.0,7.730230799301956
2024-12-06,LATAM,Apparel,2754.75,552.3,33.0,20.04900626191124
2024-12-27,Middle East,Apparel,4158.07,1356.27,36.0,32.617776997501245
2022-09-21,Middle East,Sports,13141.78,1112.54,48.0,8.465672077907254
2024-02-25,LATAM,Sports,17313.82,1201.99,32.0,6.942373202447524
2023-03-26,LATAM,Beauty,996.5,357.72,31.0,35.89764174611139
2023-02-08,Middle East,Home & Garden,99.7,7.44,1.0,7.462387161484453
2022-06-30,Middle East,Food & Beverage,2851.87,267.54,6.0,9.381213028644364
2022-05-26,APAC,Apparel,5654.48,537.26,33.0,9.501492621779544
2022-12-23,Middle East,Beauty,10571.14,1911.53,27.0,18.08253414485098
2024-05-06,APAC,Beauty,13258.99,1823.4,35.0,13.752178710444763
2022-03-09,EMEA,Apparel,12322.55,1076.65,30.0,8.737233770607546
2024-01-07,Middle East,Apparel,224.25,59.64,4.0,26.59531772575251
2023-09-10,EMEA,Beauty,3911.75,221.91,34.0,5.6729085447689656
2023-03-22,APAC,Sports,5398.65,846.04,31.0,15.671325238717088
2023-02-03,LATAM,Beauty,1130.86,219.41,38.0,19.40204799886812
2022-11-20,EMEA,Beauty,1213.39,172.06,3.0,14.180106973025985
2024-10-23,Middle East,Sports,2334.68,721.49,42.0,30.903164459369165
2022-12-09,Middle East,Electronics,3930.72,906.19,10.0,23.05404607807221
2023-11-13,North America,Sports,2153.28,727.14,49.0,33.76894783771734
2024-05-18,North America,Sports,7526.31,1852.85,22.0,24.618305650444903
2022-01-29,EMEA,Apparel,11364.87,3595.32,32.0,31.635381662966665
2024-07-22,Middle East,Home & Garden,12056.18,2462.82,48.0,20.427863552136746
2023-05-08,APAC,Apparel,7858.49,2213.23,43.0,28.16355304899542
2023-04-15,North America,Apparel,10296.69,591.45,40.0,5.744078922449836
2023-04-27,LATAM,Beauty,2674.49,911.66,6.0,34.087246540461926
2022-10-09,North America,Apparel,11865.56,2584.14,28.0,21.778491702035133
2023-03-06,LATAM,Home & Garden,13405.69,883.7,43.0,6.5919769888756194
2024-05-30,EMEA,Beauty,14816.13,3288.99,39.0,22.19871180935912
2023-02-15,Middle East,Food & Beverage,1154.04,259.35,6.0,22.473224498284292
2022-12-21,North America,Food & Beverage,1229.85,112.22,17.0,9.124690002845876
2024-12-24,LATAM,Food & Beverage,16507.38,3005.16,37.0,18.204948332200505
2022-07-27,LATAM,Beauty,329.68,69.47,2.0,21.071948556175684
2024-04-14,LATAM,Beauty,2726.77,587.46,31.0,21.544171308911277
2022-10-29,EMEA,Sports,831.74,179.57,12.0,21.589679467141174
2023-02-25,APAC,Apparel,1377.06,338.81,28.0,24.603866207717893
2022-03-16,LATAM,Electronics,2042.03,179.8,9.0,8.804963688094691
2023-03-02,APAC,Home & Garden,748.35,89.24,3.0,11.92490144985635
2024-07-12,LATAM,Home & Garden,14307.86,1264.1,38.0,8.83500397683511
2024-09-07,EMEA,Beauty,3668.02,1145.47,11.0,31.228564729745205
2022-08-25,EMEA,Sports,11143.34,617.5,39.0,5.541426538183345
2022-03-26,Middle East,Food & Beverage,1737.73,162.28,24.0,9.338619923693555
2023-02-07,APAC,Sports,703.51,150.87,8.0,21.445324160282013
2023-04-22,LATAM,Food & Beverage,4026.09,423.62,43.0,10.521871095777788
2022-06-06,LATAM,Sports,7129.9,1553.5746055611378,44.0,21.78957075921314
2023-08-22,North America,Electronics,193.9,69.23,1.0,35.70397111913358
2022-03-19,APAC,Electronics,3980.2,244.09,9.0,6.132606401688358
2024-11-20,APAC,Beauty,21405.37,1227.52,46.0,5.734635747945492
2023-07-21,Middle East,Beauty,3903.18,1324.57,36.0,33.93566271604179
2024-06-13,LATAM,Sports,968.9,235.93,22.0,24.35029414800289
2024-08-31,LATAM,Home & Garden,83.52,15.29,4.0,18.30699233716475
2024-09-22,North America,Beauty,7615.2,2475.69,16.0,32.50984872360542
2022-05-26,LATAM,Beauty,1119.32,256.71,3.0,22.934460207983417
2022-08-31,EMEA,Home & Garden,10065.42,3626.91,43.0,36.03336969545235
2022-02-24,Middle East,Apparel,7962.68,3023.36,48.0,37.96912597266247
2022-11-07,Middle East,Home & Garden,12985.0,3068.73,38.0,23.63288409703504
2022-08-31,APAC,Sports,1167.52,158.8,40.0,13.601480060298755
2023-08-03,EMEA,Electronics,6331.64,1209.21,13.0,19.097895647889015
2023-01-08,APAC,Electronics,11760.35,2308.49,31.0,19.62943279749327
2023-02-11,LATAM,Electronics,2286.43,317.02,8.0,13.865283433125002
2023-07-23,LATAM,Sports,8891.19,1916.11,35.0,21.550658573261845
2024-10-27,APAC,Food & Beverage,22032.31,4142.43,45.0,18.801614537921807
2022-06-10,APAC,Beauty,9238.81,1964.31,22.0,21.261504457825197
2024-04-22,EMEA,Electronics,4843.31,599.52,12.0,12.378311526621255
2024-04-11,EMEA,Electronics,249.05,38.26,5.0,15.36237703272435
2022-05-18,EMEA,Sports,13417.82,1699.24,29.0,12.66405422043223
2024-04-13,LATAM,Home & Garden,3992.46,933.8,21.0,23.389088431693743
2024-10-01,LATAM,Sports,9916.31,2853.26,45.0,28.773404623292336
2024-05-13,LATAM,Electronics,9349.74,1916.31,34.0,20.49586405611279
2024-06-03,EMEA,Beauty,30.97,6.71,2.0,21.666128511462706
2024-06-29,EMEA,Electronics,10160.59,1894.23,43.0,18.642913452860512
2024-02-25,North America,Electronics,3173.58,798.64,11.0,25.165270766768128
2022-05-11,APAC,Food & Beverage,19063.51,6171.79,44.0,32.37488794036356
2023-04-14,EMEA,Food & Beverage,4436.88,1427.95,30.0,32.183651574980615
2024-10-17,Middle East,Sports,1595.16,397.47,11.0,24.917249680282854
2024-05-21,EMEA,Home & Garden,9575.99,1033.17,38.0,10.789171667890214
2022-05-30,LATAM,Home & Garden,7029.71,842.69,17.0,11.987549984281003
2024-04-03,North America,Food & Beverage,1607.31,263.92,34.0,16.419981210842963
2024-09-13,APAC,Apparel,7743.9,2853.31,26.0,36.84590451839512
2024-02-06,Middle East,Food & Beverage,1051.58,295.44,15.0,28.094866771905135
2023-04-18,North America,Apparel,13812.43,3615.01,36.0,26.172150736691517
2022-06-27,EMEA,Home & Garden,4129.78,478.6,8.0,11.588995055426683
2023-01-01,LATAM,Food & Beverage,1036.77,170.21,4.0,16.41733460651832
2024-05-16,Middle East,Home & Garden,3099.43,537.23,24.0,17.333187069880594
2022-07-20,APAC,Sports,3081.89,812.36,18.0,26.359149742528125
2022-07-11,APAC,Sports,347.78,68.05,6.0,19.566967623210076
2023-03-17,Middle East,Beauty,9666.87,1024.0,38.0,10.592880632510832
2024-03-18,LATAM,Apparel,14820.49,3236.642712434206,41.0,21.838972344599984
2022-03-18,EMEA,Food & Beverage,2402.26,689.42,10.0,28.698808621881057
2024-06-30,North America,Beauty,6432.02,828.39,46.0,12.879157714061835
2023-04-03,North America,Home & Garden,10564.92,2305.12,34.0,21.818622384267936
2022-07-17,APAC,Sports,17387.49,6081.24,49.0,34.974800848196026
2024-09-21,EMEA,Beauty,7774.69,2481.65,22.0,31.91960065288777
2024-01-11,Middle East,Electronics,7557.12,2654.29,47.0,35.12303628895664
2023-10-14,EMEA,Sports,3281.24,514.88,11.0,15.691628774487695
2022-08-06,North America,Home & Garden,1291.09,129.04,20.0,9.994655678535192
2024-07-15,EMEA,Sports,18808.44,5030.22,47.0,26.744482796021362
2023-07-18,LATAM,Home & Garden,10968.7,913.74,48.0,8.330431135868425
2022-09-25,LATAM,Beauty,15141.67,2884.55,35.0,19.05040857448353
2023-01-13,Middle East,Electronics,8831.68,3214.22,19.0,36.39420812348273
2023-11-19,LATAM,Electronics,8513.34,2204.22,19.0,25.891365785931253
2024-07-16,North America,Food & Beverage,8342.89,1359.15,38.0,16.29111734662689
2022-06-13,APAC,Home & Garden,21941.28,6070.71,48.0,27.667984730152483
2023-04-12,North America,Apparel,1590.62,445.76,9.0,28.02429241427871
2023-01-23,North America,Sports,733.38,122.26,39.0,16.670757315443563
2022-03-06,LATAM,Beauty,570.99,56.24,12.0,9.849559536944605
2023-06-30,LATAM,Food & Beverage,4176.06,437.93,14.0,10.486678831242845
2023-01-21,Middle East,Home & Garden,9861.94,3552.96,32.0,36.026988604676156
2022-02-21,EMEA,Electronics,12187.35,1994.74,37.0,16.367298879575955
2022-10-14,Middle East,Food & Beverage,792.38,182.76,2.0,23.064691183523056
2024-07-19,EMEA,Electronics,8871.3,1819.95,21.0,20.515031618815733
2024-07-03,North America,Sports,740.98,241.11,8.0,32.53933979324678
2022-01-28,Middle East,Food & Beverage,7657.2,1065.19,27.0,13.910959619704332
2023-08-11,Middle East,Beauty,9897.41,3158.79,40.0,31.91531926029133
2022-03-04,North America,Electronics,7089.79,1212.21,26.0,17.09796764079049
2024-04-25,LATAM,Home & Garden,15736.51,2759.55,37.0,17.535972080213465
2023-04-12,APAC,Food & Beverage,21140.87,7113.2,40.0,33.646675846358264
2022-11-27,Middle East,Sports,4546.46,1715.55,24.0,37.733753293771414
2024-05-08,EMEA,Food & Beverage,1265.57,471.25,43.0,37.236186066357455
2024-07-08,APAC,Home & Garden,11469.91,742.99,40.0,6.477731734599487
2022-02-12,LATAM,Food & Beverage,4701.23,1204.07,26.0,25.611807973657957
2023-07-27,Middle East,Electronics,16138.55,886.42,35.0,5.492562838668901
2022-04-08,EMEA,Electronics,2197.86,803.39,10.0,36.55328364864004
2024-10-08,APAC,Food & Beverage,16083.5,3825.56,39.0,23.7856188018777
2023-03-12,APAC,Sports,660.92,230.15,3.0,34.82267142770684
2023-01-09,North America,Electronics,2694.52,592.53,39.0,21.990187491649717
2023-01-11,LATAM,Sports,354.26,93.4,21.0,26.364816801219447
2024-07-27,EMEA,Sports,6904.14,662.13,44.0,9.59033275686762
2022-07-25,Middle East,Apparel,1544.21,142.41,24.0,9.222191282273783
2022-10-11,Middle East,Beauty,15052.09,2602.03,36.0,17.286835250121413
2023-03-08,Middle East,Sports,9399.74,3364.85,47.0,35.797266732909634
2023-07-07,LATAM,Home & Garden,11974.69,2667.39,31.0,22.27523217720041
2022-03-25,APAC,Electronics,20355.12,1182.62,49.0,5.80993872794658
2023-06-13,Middle East,Electronics,2490.01,307.8,7.0,12.361396138971328
2022-03-13,EMEA,Apparel,11364.85,840.52,43.0,7.395786130041311
2022-01-24,North America,Beauty,11067.55,2396.88,31.0,21.65682558470484
2022-01-22,APAC,Electronics,11745.36,3959.77,23.0,33.713483452188775
2024-05-18,North America,Apparel,22036.18,4004.86,47.0,18.174021087139423
2023-10-05,Middle East,Sports,8108.97,2941.35,21.0,36.272794201976325
2023-07-04,LATAM,Sports,2941.35,458.1,32.0,15.57448110561477
2023-11-08,LATAM,Sports,13105.81,888.99,33.0,6.78317479041738
2022-10-20,LATAM,Electronics,857.47,181.62,12.0,21.18091595041226
2024-08-23,Middle East,Apparel,244.62,84.5,18.0,34.543373395470525
2022-07-01,APAC,Apparel,5982.45,717.33,20.0,11.990572424341199
2023-04-07,Middle East,Beauty,6686.34,538.73,25.0,8.057173281645863
2023-12-13,LATAM,Food & Beverage,410.47,63.65,1.0,15.506614368894192
2023-09-11,EMEA,Beauty,371.52,82.68082899581837,5.0,22.25474510008031
2022-08-19,Middle East,Food & Beverage,3367.41,1261.95,20.0,37.47538909725873
2024-11-21,APAC,Beauty,1882.14,555.83,23.0,29.531809535953755
2023-02-20,EMEA,Electronics,2099.49,431.96,44.0,20.574520478782944
2024-12-31,North America,Food & Beverage,6021.04,1079.78,11.0,17.933446713524575
2024-07-22,Middle East,Electronics,693.23,111.2,13.0,16.040852242401513
2024-11-10,EMEA,Food & Beverage,2607.74,831.17,6.0,31.87319287965825
2023-08-27,LATAM,Home & Garden,18399.64,2415.65,46.0,13.128789476315841
2023-06-07,EMEA,Electronics,3708.86,279.68,17.0,7.540861612463129
2022-09-23,Middle East,Electronics,3218.5,517.01,33.0,16.063694267515924
2023-06-03,EMEA,Sports,13418.95,4911.85,33.0,36.60383263966257
2022-12-04,Middle East,Apparel,1324.28,314.76,28.0,23.76838735010723
2022-06-16,North America,Food & Beverage,3321.33,304.92,22.0,9.180659555057764
2023-02-01,North America,Home & Garden,3201.13,768.12,44.0,23.99527666792664
2022-02-02,APAC,Electronics,16069.18,4592.91,36.0,28.582105620821967
2023-07-15,APAC,Beauty,5582.47,807.68,25.0,14.468147612078521
2022-04-21,EMEA,Beauty,8269.42,1283.93,44.0,15.526240050692794
2024-12-17,EMEA,Home & Garden,719.78,156.89,11.0,21.796937953263495
2024-01-03,North America,Electronics,2101.09,533.78,5.0,25.404908880628625
2022-09-10,LATAM,Food & Beverage,7734.84,1649.0020463736494,37.0,21.319148765503222
2023-03-18,North America,Home & Garden,8829.14,2071.51,48.0,23.462194505920174
2022-09-04,Middle East,Electronics,11019.91,1173.62,42.0,10.649996234089025
2023-12-30,LATAM,Electronics,15976.39,887.76,36.0,5.556699604854414
2024-07-09,LATAM,Electronics,720.26,63.39,6.0,8.80098853191903
2023-07-03,EMEA,Apparel,11202.89,1214.73,24.0,10.843005688710681
2024-07-29,North America,Electronics,538.75,102.89,3.0,19.097911832946636
2022-08-29,EMEA,Apparel,9263.3,2315.55,23.0,24.99703129554263
2023-04-07,APAC,Apparel,2073.79,715.09,7.0,34.48227641178712
2023-06-08,EMEA,Sports,5431.45,410.61,15.0,7.559859705971703
2024-09-30,North America,Electronics,1709.58,248.24,42.0,14.520525509189392
2022-07-05,APAC,Electronics,299.2,24.47,28.0,8.178475935828878
2023-01-22,Middle East,Electronics,234.32,17.8,20.0,7.5964493001024245
2022-05-04,LATAM,Electronics,13658.72,2070.53,36.0,15.159033935830008
2024-11-17,LATAM,Electronics,7849.16,2903.41,24.0,36.99007282307916
2023-11-13,LATAM,Beauty,1344.51,346.57,25.0,25.77667700500554
2024-09-17,EMEA,Sports,3207.78,387.59,39.0,12.082811165354231
2024-04-22,North America,Food & Beverage,13781.17,4897.24,28.0,35.53573462920782
2024-06-16,North America,Electronics,4759.57,591.3,44.0,12.42339118869982
2022-04-07,EMEA,Home & Garden,140.33,21.66,1.0,15.435045963087008
2022-08-07,APAC,Electronics,2285.62,661.84,43.0,28.956694463646627
2024-01-10,APAC,Sports,5518.71,872.17,18.0,15.803874456168199
2023-11-27,LATAM,Sports,16202.84,3507.06,49.0,21.64472401134616
2022-07-05,Middle East,Food & Beverage,4360.41,236.48,43.0,5.4233432177249385
2023-02-14,APAC,Home & Garden,17165.11,1464.9,46.0,8.534171933649128
2022-06-25,LATAM,Electronics,8562.86,2250.73,42.0,26.284792697766868
2024-03-09,North America,Electronics,6504.75,571.28,21.0,8.782505092432451
2023-09-06,EMEA,Sports,460.34,101.67,5.0,22.0858495894339
2024-06-29,EMEA,Food & Beverage,18767.29,5965.27,42.0,31.785462898479217
2022-12-04,EMEA,Home & Garden,3511.43,607.42,14.0,17.2983656231222
